State ANSI,County,County ANSI,TIME,CDL_YEAR,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,GNDVI,SIF,NIRv,Tmax,Pdsi,Pet,Pre,DEM,Yield
5,Arkansas,1,2023_07,2023,397.1199973108074,4386.511836402176,219.8816181821058,569.5820272953049,3609.552795178437,2050.096352189319,771.2919949063529,0.768836588871678,4599.402793596556,0.3663338891588545,33.50812254808925,-0.2972135614401428,166.96304693431992,111.41407238673754,58.64106001645153,11574.35744339236
5,Monroe,95,2023_07,2023,416.62337355291055,4092.0174857329207,228.4346877547693,564.3719386923203,3477.3190771237573,2033.2194227947173,810.4018799934779,0.7573285067924969,4189.951684330671,0.3341641552469241,33.58120136963968,-1.133794358389047,168.4671097342244,100.68697211804992,54.39315180172836,10331.557674524847
5,Cross,37,2023_07,2023,417.5235411167349,4350.0817955424245,215.3708961970956,584.4740896358542,3604.281117057773,2070.9623221046345,800.461771163797,0.762285506455578,4825.88742240412,0.3595321337548326,33.61245973893885,-1.0173143147749033,170.39222144189148,102.16629130038184,70.63846979714076,12020.00786556202
5,Jackson,67,2023_07,2023,405.791728180868,4183.160856493206,210.34843529424447,578.0665673459271,3498.656317014559,2041.2567297434184,774.2110305290042,0.7557967974900808,4237.852570665,0.3450120461630337,33.889438236149786,-1.4609341896828574,168.84712436824495,105.59330581807602,69.38896731575375,11674.785707543268
5,Clay,21,2023_07,2023,414.2324510006085,4602.366321059806,216.18383133245152,597.8023225988162,3782.298892515679,2170.074366666834,826.1288154645448,0.7689389081067287,4816.89111749292,0.3846550165977244,33.09953578200362,-2.3934853064693824,164.42507833364377,76.02203903857087,85.41972247509165,11486.482712260313
5,Ashley,3,2023_07,2023,516.1936405536128,4032.452818307274,264.2198831232052,635.619164534123,3568.3162595852823,2183.4725136326483,920.5151935367176,0.7265569079154283,4563.713278936721,0.3122159183775157,34.08755264368463,0.7773564050002054,168.97792471115793,131.5223771945103,40.67610345181791,11141.26055424156
5,Desha,41,2023_07,2023,511.015705762193,4465.167725305466,294.54215331712817,673.4822407390441,3772.424356058361,2218.602468779812,879.2420069851297,0.7377854895563116,4688.836436937108,0.3556128962934705,33.70922996491284,-0.5704861025024656,166.29372631873952,126.81087330289918,46.6890108172494,12070.221997637476
5,Chicot,17,2023_07,2023,579.0082716168125,4070.415415160967,300.6770508434209,697.8352466599798,3632.6897708588094,2293.631948547429,994.9923260830734,0.7044441696692583,4520.079221570325,0.3066112273505174,34.07850387245431,-0.7154528549902217,169.47440745269887,107.42663405652726,37.40586799305661,11210.304985845309
5,Prairie,117,2023_07,2023,443.3866840574237,4229.36151608502,278.126127324369,610.6391167612003,3501.158423934029,1999.391716793808,779.5335623021015,0.7469823527286014,4488.463672481701,0.343934920374311,33.69203600573197,-0.3509208234294686,169.1089447986475,109.47642379673408,63.86480688536687,12070.221997637476
5,Drew,43,2023_07,2023,530.145631368343,4194.795707685327,332.0354358318551,686.9806904280629,3640.209366362775,2130.1722357438503,856.007167608597,0.7191719198733051,4446.553470016364,0.3263121994501193,33.746264593044934,0.3918806979910062,165.63847613547298,146.24230298530043,49.19555023857652,12045.114931599748
