State ANSI,County,County ANSI,TIME,CDL_YEAR,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,GNDVI,SIF,NIRv,Tmax,Pdsi,Pet,Pre,DEM,Yield
5,Arkansas,1,2018_05,2018,1501.497541006942,3459.053944827456,768.9486315994249,1323.2983198660068,3858.5425015539217,3546.500461431885,2610.0105903955746,0.4491571037689992,1864.4624330389977,0.138998170218576,30.180698150002293,-0.3146690264143046,138.20351399953498,69.00616349634888,58.40244926621654,11737.553372637589
5,Monroe,95,2018_05,2018,1523.4177623831529,3521.312151286029,769.8464785472383,1330.164434626536,3888.668602951328,3571.096809495578,2634.083453801236,0.4548826155564175,1906.182642876286,0.1421858436167527,30.01591719388308,0.7097432815456707,137.13140151545906,76.73723920052626,53.87514110987485,10871.359594335989
5,Cross,37,2018_05,2018,1593.6916887005443,3329.406540137878,819.5397605853165,1402.0285806560662,3717.779126975503,3573.505517524479,2674.4653826650733,0.4119225588126988,1575.1335796298306,0.118965596490275,30.407071365617444,0.65425766960049,137.97233631545274,87.85542154128485,70.33527714392649,11687.33924056213
5,Jackson,67,2018_05,2018,1454.4136783501704,3300.043809650054,771.5029580845008,1275.099591170397,3712.859337500699,3449.0342482000347,2538.8920473572584,0.4439961992697384,1541.85132834738,0.1298197093494342,30.36438438354635,1.0602360886309088,136.3497879109224,86.03439470893566,69.85519339175087,11109.8767216944
5,Clay,21,2018_05,2018,1517.2674094157362,3199.3872733149,787.4874815958632,1312.2771429597444,3690.134411247173,3488.240384960678,2490.762398103925,0.4199341418694758,1424.3092325923797,0.1157195326230646,29.77996193485844,0.9561216648112916,133.68206772722385,112.62036125974072,85.04936258842963,11907.026068392246
5,Ashley,3,2018_05,2018,1660.6556398407088,4002.60219843086,813.6451231834526,1426.3099404885736,4312.701894930013,3866.663702858927,2861.786897456091,0.4778096568723373,1872.2441231537348,0.1678900949416026,30.845649202056503,0.953725965110405,138.83139766412057,72.21115040565844,41.12449849921245,12208.310860844977
5,Desha,41,2018_05,2018,1473.985738846089,3459.567233615658,747.2623562206121,1265.9773437380345,3770.023087025777,3421.9659122237367,2520.7778713758403,0.466559067475938,1495.7062535418354,0.1413546060302639,30.75045105757308,-0.2798050267265006,140.4016977837681,66.78814844312384,46.48799987747163,12070.221997637476
5,Chicot,17,2018_05,2018,1293.1310164569209,3418.682160696999,669.5245324298161,1161.731192642788,3655.086677637946,3221.509430784125,2254.995432720232,0.492529309374104,1740.0299941916746,0.1568770994280184,30.983296030977773,0.8653026137463706,141.24664549854822,75.7389196515005,37.06719070667959,11386.054448109402
5,Prairie,117,2018_05,2018,1337.1165772029285,3340.7553622444434,674.7293601017766,1198.0074491116866,3698.429983930006,3282.4335634095182,2251.806802964021,0.4747631534670507,1852.4296937773413,0.1461158681263216,30.18356619944638,0.87476564592447,136.44866864565697,74.92334389786627,64.23338318007322,11994.900799524292
5,Drew,43,2018_05,2018,1307.4284388247331,3591.9018491448624,629.3723286069289,1142.2790600789358,3833.493312381231,3271.130156409882,2270.3101885689225,0.5199776913755796,2120.9083467329338,0.1697761966554405,30.674012571261564,-0.0642449934220141,139.39818155240454,63.12275983043416,51.11167957900892,11681.0624740527
