State ANSI,County,County ANSI,TIME,CDL_YEAR,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,GNDVI,SIF,NIRv,Tmax,Pdsi,Pet,Pre,DEM,Yield
5,Arkansas,1,2023_05,2023,1549.420960476778,3639.474125419197,781.2762868577576,1409.3138534943687,3977.306959472285,3663.82705822102,2656.9596284959507,0.4453930025578773,1941.6172092508225,0.1490395524811021,28.00000909579852,-0.4413545621361677,140.38135400847915,66.2011951088332,58.64106001645153,11574.35744339236
5,Monroe,95,2023_05,2023,1607.6412587640634,3735.254925811184,787.4168123267568,1431.5495385618783,4042.66200065221,3713.651201695745,2746.69009130931,0.4496483776822617,1915.7807402576232,0.1518523431081987,27.824980922876,-0.8704564813305079,142.3135672590901,63.02315995434536,54.39315180172836,10331.557674524847
5,Cross,37,2023_05,2023,1786.4597631559827,3831.643662364081,932.6745776120248,1614.496413839311,4185.34505646639,3958.965181749934,2934.4134558722617,0.4100008735144429,1684.3547655373388,0.141215551270982,28.00213999144324,-0.7181078310286637,146.55906812292642,69.14270376738592,70.63846979714076,12020.00786556202
5,Jackson,67,2023_05,2023,1665.2592028837144,3625.255662898585,837.1564678815049,1459.0497429873813,4016.9510490640864,3872.403496341477,2990.177150123388,0.4288463419587405,1507.633932131427,0.1364502036202146,27.948913219177268,0.212462364085046,147.05720766835134,84.98107697447116,69.38896731575375,11674.785707543268
5,Clay,21,2023_05,2023,1788.2059697026089,3695.0754517701134,927.574068672075,1565.3771519748125,4104.367736849252,3938.736571375403,2999.338053050611,0.407653241992117,1530.4114741813314,0.130299522017397,26.9160268371313,-1.4630714835361054,144.05098702905553,77.22484144667028,85.41972247509165,11486.482712260313
5,Ashley,3,2023_05,2023,1138.9940355766353,4175.639470593226,579.8018018319779,1136.3222787178834,4074.638392039695,3219.07548758212,1983.461089450719,0.5747283256221126,2664.640232056487,0.2410070281728101,28.86725529339791,1.0628946769028729,136.19575143695445,83.75953838802023,40.67610345181791,11141.26055424156
5,Desha,41,2023_05,2023,1325.4702700809007,3720.572928849771,680.091950662132,1219.4424333151878,3864.546613343969,3396.751017317301,2323.6579321105764,0.5069296533177085,1900.769506890809,0.1786977772572064,28.69809310272357,-1.2942395317376048,139.91888518193167,62.95441340541239,46.6890108172494,12070.221997637476
5,Chicot,17,2023_05,2023,1081.279989191021,3768.3320692324246,589.2644547190811,1082.149689470864,3680.155895473511,3000.6059692127305,1887.1562000485487,0.5525099298572685,2333.039219188685,0.2110702104607185,28.988011651712927,0.275283163183517,139.2206053028117,63.70742934088129,37.40586799305661,11210.304985845309
5,Prairie,117,2023_05,2023,1409.9052167980983,3460.0237885821666,708.8530509623552,1279.1190373014576,3734.377598959986,3345.0323009001427,2352.0223898847576,0.4648778168632838,1888.7001638964448,0.1490113680159576,27.95988398534369,0.3878901979628787,142.21361885066503,78.57718149600555,63.86480688536687,12070.221997637476
5,Drew,43,2023_05,2023,1017.2765940624012,3706.092391678012,515.8589545260784,1006.3804882911874,3728.090036852167,2947.654902850544,1759.341257236363,0.572727585812858,2579.5615554913866,0.2129065830634494,28.67325880395472,-0.5888337939853957,137.620505204681,70.65528099775862,49.19555023857652,12045.114931599748
