State ANSI,County,County ANSI,TIME,CDL_YEAR,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,GNDVI,SIF,NIRv,Tmax,Pdsi,Pet,Pre,DEM,Yield
5,Arkansas,1,2015_05,2015,1453.7251234271234,3365.113629412793,942.185009612024,1389.2621897937786,3573.703474528137,3063.7618238815103,2007.4608091576367,0.4173818961373168,1895.3105994407551,0.1356460168942292,26.970746679482687,1.7736237329605034,131.66232086682962,217.13994232785743,58.46096207619714,11869.365469335657
5,Monroe,95,2015_05,2015,1361.0868974335413,3514.949164675977,913.543998070562,1342.4898819367877,3560.366899424231,2854.827728776185,1762.0553335170891,0.4492711502003087,2115.0012556658094,0.1576026447248898,26.729561742006588,1.688178672056845,132.2529201886562,223.18934521621952,54.104664339091,11317.010016505652
5,Cross,37,2015_05,2015,1509.473403196451,3179.606685815038,987.4638053122512,1422.1506654533043,3438.783642361506,3049.6290879877142,2027.360439654192,0.3829518379572924,1680.7376009555228,0.1151807654035767,27.140609714480668,1.466569502900691,137.1406438402912,200.1958537140257,73.71954271413946,12484.48858725998
5,Jackson,67,2015_05,2015,1493.0100777425855,2888.76768553844,950.6716635473654,1331.6786009933776,3272.9447253815147,2967.858569680392,2014.15224589692,0.370660225377393,1256.17749424129,0.0938680856884897,26.81743809386693,1.7562415418946178,133.7697469766772,209.53046717535275,69.42376907572704,10601.45863443042
5,Clay,21,2015_05,2015,1774.8143937086004,2990.4324379607783,1167.195485564076,1575.223439118438,3427.6221700453484,3208.588719785528,2239.2377553596143,0.3127162460033456,1138.9753845082562,0.0773752109363723,26.4360014623064,1.5433260508151534,132.29111822921655,173.07985237668316,84.8624822651823,11348.39384905281
5,Ashley,3,2015_05,2015,1436.8749838098938,3724.68244535363,1006.427813078558,1410.4553724486295,3708.416392387222,2936.3458701896334,1817.1928813055704,0.4517733785720367,2030.9655474541528,0.1672273124069981,28.02302956884796,2.193099662483907,130.59208856178537,209.3323047854144,40.98324609723206,12001.177566033724
5,Desha,41,2015_05,2015,1420.2993809365946,3696.247362314245,884.0397652747951,1352.628679067153,3750.577109067585,3106.4660920451443,1989.3737225961747,0.46518386257652,1718.8533345825106,0.1660854536032631,27.79606220902572,1.867748742414854,132.60826907277422,197.5275948053446,46.31010824601104,12214.587627354407
5,Chicot,17,2015_05,2015,1411.8397226692614,3464.378154122534,978.8356974437664,1385.2706875257309,3525.762610876155,2935.152166997267,1866.4279014933195,0.4300591287552336,2000.36393577604,0.1481824466695504,28.120760507504063,1.882677270855944,133.30927280212566,196.0879149668774,37.80944646131965,11781.490738203607
5,Prairie,117,2015_05,2015,1842.206304208292,3462.1651017922686,1386.0438809433683,1769.2250991590004,3659.8844201050015,3089.1045160547064,2038.4004254373688,0.3297270240476586,1572.6971083425226,0.107584080573714,26.71160612893129,2.050377873965206,131.6745741511825,246.39691578479625,64.82529912279259,11750.10690565645
5,Drew,43,2015_05,2015,1271.089765896868,3826.780166169933,812.4051932266603,1251.4902096272,3775.453566492949,2917.5648029437725,1756.139225594832,0.5089560564817112,2213.7440017316308,0.1937381155200199,27.80698646331117,1.9999473850713447,131.72545996436818,198.45343745317103,47.60135866398043,11856.811936316792
