State ANSI,County,County ANSI,TIME,CDL_YEAR,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,GNDVI,SIF,NIRv,Tmax,Pdsi,Pet,Pre,DEM,Yield
5,Arkansas,1,2017_08,2017,974.6692519427768,3623.8657885581847,708.5706686537131,1022.0789498427444,3577.5041840807485,2602.412899426922,1288.029556534453,0.5625668329176757,3581.251303411671,0.2110310894695372,30.422386242366432,3.3745147171514547,135.80651165196045,171.7663778554001,58.579043867030855,12070.221997637476
5,Monroe,95,2017_08,2017,716.5695818107996,3339.625200974421,418.2962728380023,743.9098497766951,3379.724494518879,2477.3950690215183,1213.3938915956148,0.6363254704796882,3492.5592448233856,0.2185481522887729,30.31269102720247,3.881634591961029,136.9045619163625,178.53850588712947,55.02968737312221,11429.991813675424
5,Cross,37,2017_08,2017,549.7375906425373,3502.60537234378,267.3531622422599,607.9129831641337,3375.5630998171378,2306.359628602055,1044.659641213191,0.6997981137013104,4275.53522920739,0.256420755933054,30.37125796077931,4.195621413708315,140.20015511696866,191.1949681568825,71.8984677470206,11953.055689461416
5,Jackson,67,2017_08,2017,498.2399727671726,3297.2104859605524,246.76877875310663,564.2430794246734,3187.9517740997303,2212.1032203479454,1003.753714769182,0.7032144297413543,3949.719898471789,0.2441578737035681,30.60809052932149,4.164941039606583,139.29560837607718,179.69290360107877,69.54682459943949,10934.127259430306
5,Clay,21,2017_08,2017,529.0785216451364,3981.641189089896,263.7890942067429,625.5641910262871,3692.2531085042046,2384.391946735988,1035.5631283323166,0.7259228445034535,4658.897358020106,0.3053996510091347,30.13722844107274,3.452585612350452,139.34403233507572,145.92417570757846,85.05872171675638,12766.943080184412
5,Ashley,3,2017_08,2017,908.267200030135,3424.2390927659,543.8958057792436,901.7962824998745,3635.940116940952,2825.4893376136342,1456.700304280859,0.5838697600051814,3349.9910515477723,0.2009999526123486,31.12297048433811,3.3644874520768075,128.17088362826664,173.30321775962233,40.77443036279318,12315.015891505318
5,Desha,41,2017_08,2017,1129.3246804485054,3352.857300422,718.58050910264,1085.0834365082133,3621.059350259826,2955.7989681058834,1621.5355430195652,0.5129410062997515,3147.1304624559684,0.1684443236872325,30.93145031911546,3.248251839709825,133.88946046803616,167.25049698322462,46.57121682419,12164.373495278956
5,Chicot,17,2017_08,2017,1031.5613833850948,3141.8312430338383,658.3740923699557,1008.5315168107692,3393.42612621874,2748.2595713713736,1503.11983421887,0.5147139618340446,3177.4873229377445,0.1609707472339438,31.07237991148248,3.517246864550762,130.32487041585972,161.88015495990732,37.21849130514765,11448.822113203722
5,Prairie,117,2017_08,2017,602.045947730918,3789.91285498632,305.2103122936126,676.630941598264,3552.1807057269552,2386.2995141051047,1077.3648881969998,0.6965620068096396,4081.8882536088313,0.2762588026525826,30.31324087178029,3.73235399565996,136.72710821775644,196.37735635437303,64.40464194735353,11724.999839618724
5,Drew,43,2017_08,2017,955.596318424946,3308.891976783885,600.9885341982474,944.2164561283716,3547.6727039945376,2759.374997154888,1434.106071469216,0.5583997193433404,3290.9784226698525,0.1845298255826779,31.015090474564698,3.1264162968020908,132.40929327415526,176.7913053374303,48.55402298850576,11875.642235845087
5,Lawrence,75,2017_08,2017,594.8371212121212,3688.3882575757575,298.8844696969697,687.6344696969697,3397.950757575757,2302.026515151515,1084.0,0.6823925989407044,4066.560606060606,0.2674921592648933,30.381060606060604,4.014393939393938,139.54772727272737,164.17424242424244,78.00757575757575,10670.503066034167
5,Woodruff,147,2017_08,2017,468.1471573809464,3401.301231632988,222.9769795908045,543.8192667105029,3257.553612073544,2199.749807162186,961.8465074226752,0.7206931930577045,4098.378948433272,0.258653459851035,30.53486760577637,4.131335828633584,138.4883488025088,192.8314407829848,61.76084317543816,11134.983787732128
5,Lee,77,2017_08,2017,715.0066885942923,3258.3307377843744,363.2236233395508,706.7617844273749,3378.9658834894344,2557.590349504957,1300.961197128016,0.6383953001829477,3755.292366111122,0.2110326123217054,30.26450733037836,4.16148559662527,137.73841078197407,188.2641744048456,59.82004639564657,11549.25037735463
