State ANSI,County,County ANSI,TIME,CDL_YEAR,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,GNDVI,SIF,NIRv,Tmax,Pdsi,Pet,Pre,DEM,Yield
5,Arkansas,1,2016_06,2016,694.1831213753284,4069.895126161795,356.01051313112566,776.7680526595701,3658.337991414752,2496.927425311712,1297.2704469478892,0.6802399028607972,3349.9803940603924,0.2907923867328361,32.71904203142002,1.7866287069787712,157.20890054786824,59.33553381338692,58.316164242480525,11423.715047165992
5,Monroe,95,2016_06,2016,690.0324035787911,3952.1256157414064,355.8675631621842,757.4831996979722,3586.3437979409364,2451.076709993288,1271.033312958435,0.6782414935898723,3112.000629224796,0.2804754544657247,32.63833716860852,1.6245020135193573,157.38794345366543,52.85536818639436,53.80546766383816,10256.236476411666
5,Cross,37,2016_06,2016,710.4822711926729,4132.543563644873,385.3722046730847,797.9385445915229,3641.592032691537,2491.012952934884,1290.5427029014577,0.6765562052698592,3163.258807995722,0.2947549522881785,33.181727169407615,1.1836709453135417,161.15110643134096,42.97611645941971,72.42107902125952,12218.772138360697
5,Jackson,67,2016_06,2016,698.0451861353467,3877.96399349035,356.67245490710184,764.5647292165817,3523.97831528864,2467.4812056416995,1280.04279869807,0.6684778516535477,2745.8754238054344,0.2718341401153186,33.1026400253153,1.453259346322501,156.20616043578505,44.3173568102708,69.17533113331227,9245.677068393135
5,Clay,21,2016_06,2016,851.7829583195221,3767.9149020869486,436.4900933309936,854.7270702127246,3500.683803887925,2638.8464831893725,1548.4174742137384,0.6305150527669772,2615.3952398593533,0.2406696709276447,32.73263920031736,1.2832491664554309,157.98312437849694,52.899916158090754,85.1948641956051,10852.529294807697
5,Ashley,3,2016_06,2016,601.1839243724561,4016.882230332183,316.98306854939784,695.7148211365617,3555.7306753482376,2299.735358801131,1066.2948740137742,0.7039908231153201,3296.2857517993766,0.2994221758469175,33.070756991608874,2.0471192064837305,153.67986189856674,91.3980353071772,40.92337578629489,11863.088702826224
5,Desha,41,2016_06,2016,620.9494226064727,4126.3367403011325,320.919589250752,711.8242063637438,3636.442736890093,2384.3548202285147,1155.6545489329312,0.7046428223884534,3370.1623336711805,0.3061467754994561,33.11341010204626,1.8409817114619835,157.7889963488048,73.32526569871334,46.39620959568206,11674.785707543268
5,Chicot,17,2016_06,2016,588.8958113026162,3866.077350133901,309.5195306598914,692.5092855180936,3445.8896037904283,2296.806131978301,1077.1768213966905,0.693896752023643,3087.137444207924,0.2861102979931422,33.19536839936814,1.9044695461099928,157.51665178877968,89.38616356519947,38.03819954679668,11574.35744339236
5,Prairie,117,2016_06,2016,870.1273730874966,3983.50366668106,465.0082113505189,907.6151712077378,3686.9122443398537,2662.4691156785702,1512.3105668062813,0.629743975401532,2775.34897879874,0.2584753586305391,32.67298818313967,1.5859881687464952,155.19666940138458,47.31842192380213,64.12883400261958,11455.098879713152
5,Drew,43,2016_06,2016,588.4738007380078,4066.2637808685777,298.5485807550384,686.3754044848142,3625.090597502129,2314.652370139086,1073.528377803009,0.7107421547462877,3536.4184501845016,0.3058023010337577,33.05368435992065,1.904342889582734,156.8728484246386,76.30600340618788,47.87057905194438,11806.597804241335
